,,7,1226,Aer Lingus
,,8,1472,Aer Lingus
,,9,2071,Aer Lingus
,,10,1758,Aer Lingus
,,11,1758,Aer Lingus
,,12,1758,Aer Lingus
,,13,2071,Aer Lingus
,,14,1635,Aer Lingus
,,15,1635,Aer Lingus
,,16,1758,Aer Lingus
,,17,1635,Aer Lingus
,,18,1562,Aer Lingus
,,19,1562,Aer Lingus
,,20,1635,Aer Lingus
Ireland (16),Italy (12),1,1676,Aer Lingus
(Dublin Airport),(Leonardo da Vinci Airport),2,2779,Aer Lingus
,,3,4414,Aer Lingus
,,4,1798,Aer Lingus
,,5,1731,Aer Lingus
,,6,1390,Aer Lingus
,,7,1798,Aer Lingus
,,8,1798,Aer Lingus
,,9,2371,Aer Lingus
,,10,1676,Aer Lingus
,,11,2003,Aer Lingus
,,12,2003,Aer Lingus
,,13,2330,Aer Lingus
,,14,2330,Aer Lingus
,,15,2330,Aer Lingus
,,16,2330,Aer Lingus
,,17,2820,Aer Lingus
,,18,2820,Aer Lingus
,,19,2820,Aer Lingus
,,20,2820,Aer Lingus
Ireland (16),Germany (13),1,1635,Aer Lingus
(Dublin Airport),(Frankfurt Airport),2,1635,Aer Lingus
,,3,1635,Aer Lingus
,,4,2984,Aer Lingus
,,5,1635,Aer Lingus
,,6,1635,Aer Lingus
,,7,1635,Aer Lingus
,,8,1635,Aer Lingus
,,9,2412,Aer Lingus
,,10,2412,Aer Lingus
,,11,2412,Aer Lingus
,,12,2412,Aer Lingus
,,13,2412,Aer Lingus
,,14,4006,Aer Lingus
,,15,4006,Aer Lingus
,,16,2412,Aer Lingus
,,17,2412,Aer Lingus
,,18,2984,Aer Lingus
,,19,2984,Aer Lingus
,,20,2984,Aer Lingus
Ireland (16),Spain (14),1,1553,Aer Lingus
(Dublin Airport),(Madrid-Barajas Airport),2,1880,Aer Lingus
,,3,3147,Aer Lingus
,,4,2657,Aer Lingus
,,5,1880,Aer Lingus
,,6,1880,Aer Lingus
,,7,1880,Aer Lingus
,,8,1553,Aer Lingus
,,9,2248,Aer Lingus
,,10,1880,Aer Lingus
,,11,1880,Aer Lingus
,,12,1975,Aer Lingus
,,13,1975,Aer Lingus
,,14,1880,Aer Lingus
,,15,1975,Aer Lingus
,,16,1880,Aer Lingus
,,17,2248,Aer Lingus
,,18,2248,Aer Lingus
,,19,1880,Aer Lingus
,,20,1975,Aer Lingus
Ireland (16),New Zealand (15),1,No flights,No flights
(Dublin Airport),(Auckland Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Ireland (16),Canada (17),1,25406,Air Canada
(Dublin Airport),(Toronto Pearson International Airport),2,25406,Air Canada
,,3,25406,Air Canada
,,4,28248,Air Canada
,,5,26469,Air Canada
,,6,26469,Air Canada
,,7,26469,Air Canada
,,8,26469,Air Canada
,,9,26469,Air Canada
,,10,26469,Air Canada
,,11,25406,Air Canada
,,12,26469,Air Canada
,,13,25406,Air Canada
,,14,25406,Air Canada
,,15,26469,Air Canada
,,16,26469,Air Canada
,,17,26469,Air Canada
,,18,25406,Air Canada
,,19,26469,Air Canada
,,20,26469,Air Canada
Ireland (16),Greece (18),1,No flights,No flights
(Dublin Airport),(Athens International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Ireland (16),Turkey (19),1,8723,Turkish Airlines
(Dublin Airport),(Istanbul Ataturk Airport),2,8723,Turkish Airlines
,,3,8723,Turkish Airlines
,,4,8247,Turkish Airlines
,,5,8723,Turkish Airlines
,,6,8247,Turkish Airlines
,,7,8723,Turkish Airlines
,,8,8685,Turkish Airlines
,,9,8685,Turkish Airlines
,,10,8723,Turkish Airlines
,,11,8723,Turkish Airlines
,,12,8723,Turkish Airlines
,,13,8723,Turkish Airlines
,,14,8723,Turkish Airlines
,,15,8723,Turkish Airlines
,,16,8723,Turkish Airlines
,,17,8685,Turkish Airlines
,,18,8685,Turkish Airlines
,,19,8685,Turkish Airlines
,,20,8685,Turkish Airlines
Ireland (16),Switzerland (20),1,2044,Aer Lingus
(Dublin Airport),(Zurich Airport),2,2044,Aer Lingus
,,3,2044,Aer Lingus
,,4,3311,Aer Lingus
,,5,3311,Aer Lingus
,,6,5403,Aer Lingus
,,7,4047,Aer Lingus
,,8,5403,Aer Lingus
,,9,5403,Aer Lingus
,,10,4047,Aer Lingus
,,11,4047,Aer Lingus
,,12,4047,Aer Lingus
,,13,5403,Aer Lingus
,,14,5403,Aer Lingus
,,15,5845,Aer Lingus
,,16,4047,Aer Lingus
,,17,4047,Aer Lingus
,,18,4047,Aer Lingus
,,19,4047,Aer Lingus
,,20,4047,Aer Lingus
Canada (17),Thailand (1),1,No flights,No flights
(Toronto Pearson International Airport),(Suvarnabhumi International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Canada (17),Singapore (2),1,No flights,No flights
(Toronto Pearson International Airport),(Changi Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Canada (17),Malaysia (3),1,No flights,No flights
(Toronto Pearson International Airport),(Kuala Lumpur International Airport ),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Canada (17),Japan (4),1,No flights,No flights
(Toronto Pearson International Airport),(Narita International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Canada (17),South Korea  (5),1,31838,Korean Air
(Toronto Pearson International Airport),(Incheon International Airport),2,31838,Korean Air
,,3,32462,Korean Air
,,4,31838,Korean Air
,,5,31838,Korean Air
,,6,32462,Korean Air
,,7,31838,Korean Air
,,8,31838,Korean Air
,,9,31838,Korean Air
,,10,31838,Korean Air
,,11,31838,Korean Air
,,12,31838,Korean Air
,,13,31838,Korean Air
,,14,31838,Korean Air
,,15,31838,Korean Air
,,16,32462,Korean Air
,,17,31838,Korean Air
,,18,32462,Korean Air
,,19,31838,Korean Air
,,20,31838,Korean Air
Canada (17),China  (6),1,16475,Air Canada
(Toronto Pearson International Airport),(Beijing Capital International Airport),2,16792,Air Canada
,,3,16792,Air Canada
,,4,16792,Air Canada
,,5,16792,Air Canada
,,6,18822,Air Canada
,,7,16792,Air Canada
,,8,16792,Air Canada
,,9,16792,Air Canada
,,10,16792,Air Canada
,,11,16792,Air Canada
,,12,16792,Air Canada
,,13,16792,Air Canada
,,14,16475,Air Canada
,,15,18822,Air Canada
,,16,16475,Air Canada
,,17,16792,Air Canada
,,18,16792,Air Canada
,,19,16792,Air Canada
,,20,16792,Air Canada
Canada (17),Hong kong  (7),1,24386,Air Canada
(Toronto Pearson International Airport),(Hong kong International Airport),2,24386,Air Canada
,,3,24386,Air Canada
,,4,24386,Air Canada
,,5,24386,Air Canada
,,6,24386,Air Canada
,,7,24386,Air Canada
,,8,24490,Air Canada
,,9,24490,Air Canada
,,10,24386,Air Canada
,,11,24490,Air Canada
,,12,24490,Air Canada
,,13,24490,Air Canada
,,14,24490,Air Canada
,,15,24490,Air Canada
,,16,24490,Air Canada
,,17,24490,Air Canada
,,18,24490,Air Canada
,,19,24490,Air Canada
,,20,24490,Air Canada
Canada (17),Australia (8),1,No flights,No flights
(Toronto Pearson International Airport),(Sydney International Airport ),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Canada (17),United States of America  (9),1,4587,American Airlines
(Toronto Pearson International Airport),(JFK International Airport),2,5595,American Airlines
,,3,4587,American Airlines
,,4,5333,American Airlines
,,5,4072,American Airlines
,,6,4072,American Airlines
,,7,4072,American Airlines
,,8,4072,American Airlines
,,9,4618,American Airlines
,,10,4618,American Airlines
,,11,4072,American Airlines
,,12,4618,American Airlines
,,13,4618,American Airlines
,,14,5639,American Airlines
,,15,5639,American Airlines
,,16,4912,American Airlines
,,17,5639,American Airlines
,,18,5639,American Airlines
,,19,5639,American Airlines
,,20,5639,American Airlines
Canada (17),United Kingdom  (10),1,24161,Air Canada
(Toronto Pearson International Airport),(London Heathrow Airport),2,24113,Air Canada
,,3,24113,Air Canada
,,4,23798,Air Canada
,,5,23798,Air Canada
,,6,24979,Air Canada
,,7,23798,Air Canada
,,8,23798,Air Canada
,,9,23798,Air Canada
,,10,23798,Air Canada
,,11,23798,Air Canada
,,12,23798,Air Canada
,,13,23798,Air Canada
,,14,23798,Air Canada
,,15,23798,Air Canada
,,16,24113,Air Canada
,,17,24113,Air Canada
,,18,23798,Air Canada
,,19,24113,Air Canada
,,20,24113,Air Canada
Canada (17),France (11),1,30083,Air France
(Toronto Pearson International Airport),(Charles de Gaulle Airport),2,26234,Air France
,,3,21807,Air France
,,4,32182,Air France
,,5,21992,Air France
,,6,21992,Air France
,,7,21992,Air France
,,8,32182,Air France
,,9,32182,Air France
,,10,32182,Air France
,,11,30083,Air France
,,12,32182,Air France
,,13,32182,Air France
,,14,32182,Air France
,,15,32182,Air France
,,16,30083,Air France
,,17,30083,Air France
,,18,30083,Air France
,,19,32182,Air France
,,20,32182,Air France
Canada (17),Italy (12),1,48360,Alitalia
(Toronto Pearson International Airport),(Leonardo da Vinci Airport),2,48360,Alitalia
,,3,48360,Alitalia
,,4,33161,Alitalia
,,5,48360,Alitalia
,,6,48360,Alitalia
,,7,48360,Alitalia
,,8,48360,Alitalia
,,9,48360,Alitalia
,,10,48360,Alitalia
,,11,48360,Alitalia
,,12,48360,Alitalia
,,13,48360,Alitalia
,,14,48360,Alitalia
,,15,48360,Alitalia
,,16,48360,Alitalia
,,17,48360,Alitalia
,,18,48360,Alitalia
,,19,48360,Alitalia
,,20,48360,Alitalia
Canada (17),Germany (13),1,33974,Air Canada
(Toronto Pearson International Airport),(Frankfurt Airport),2,32928,Air Canada
,,3,32512,Air Canada
,,4,36468,Air Canada
,,5,32928,Air Canada
,,6,32928,Air Canada
,,7,32928,Air Canada
,,8,32928,Air Canada
,,9,32928,Air Canada
,,10,32928,Air Canada
,,11,33974,Air Canada
,,12,32928,Air Canada
,,13,32928,Air Canada
,,14,32928,Air Canada
,,15,32928,Air Canada
,,16,32928,Air Canada
,,17,32928,Air Canada
,,18,32928,Air Canada
,,19,32928,Air Canada
,,20,32928,Air Canada
Canada (17),Spain (14),1,No flights,No flights
(Toronto Pearson International Airport),(Madrid-Barajas Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Canada (17),New Zealand (15),1,28929,Air New Zealand
(Toronto Pearson International Airport),(Auckland Airport),2,28929,Air New Zealand
,,3,28929,Air New Zealand
,,4,28929,Air New Zealand
,,5,28929,Air New Zealand
,,6,29383,Air New Zealand
,,7,29383,Air New Zealand
,,8,29383,Air New Zealand
,,9,30688,Air New Zealand
,,10,26362,Air New Zealand
,,11,26362,Air New Zealand
,,12,26362,Air New Zealand
,,13,26362,Air New Zealand
,,14,26362,Air New Zealand
,,15,26362,Air New Zealand
,,16,26362,Air New Zealand
,,17,26362,Air New Zealand
,,18,34214,Air New Zealand
,,19,34214,Air New Zealand
,,20,29389,Air New Zealand
Canada (17),Ireland (16),1,18864,Air Canada
(Toronto Pearson International Airport),(Dublin Airport),2,18864,Air Canada
,,3,18864,Air Canada
,,4,18864,Air Canada
,,5,19972,Air Canada
,,6,19972,Air Canada
,,7,19972,Air Canada
,,8,19972,Air Canada
,,9,19972,Air Canada
,,10,20065,Air Canada
,,11,20065,Air Canada
,,12,20065,Air Canada
,,13,20065,Air Canada
,,14,20065,Air Canada
,,15,20065,Air Canada
,,16,20065,Air Canada
,,17,20065,Air Canada
,,18,20065,Air Canada
,,19,23886,Air Canada
,,20,23886,Air Canada
Canada (17),Greece (18),1,No flights,No flights
(Toronto Pearson International Airport),(Athens International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Canada (17),Turkey (19),1,30334,Turkish Airlines
(Toronto Pearson International Airport),(Istanbul Ataturk Airport),2,30131,Turkish Airlines
,,3,30131,Turkish Airlines
,,4,35933,Turkish Airlines
,,5,27350,Turkish Airlines
,,6,27350,Turkish Airlines
,,7,31127,Turkish Airlines
,,8,30131,Turkish Airlines
,,9,30131,Turkish Airlines
,,10,30919,Turkish Airlines
,,11,32873,Turkish Airlines
,,12,32869,Turkish Airlines
,,13,34039,Turkish Airlines
,,14,34631,Turkish Airlines
,,15,30044,Turkish Airlines
,,16,40216,Turkish Airlines
,,17,40216,Turkish Airlines
,,18,40216,Turkish Airlines
,,19,40216,Turkish Airlines
,,20,40216,Turkish Airlines
Canada (17),Switzerland (20),1,27824,Air Canada
(Toronto Pearson International Airport),(Zurich Airport),2,27824,Air Canada
,,3,28235,Air Canada
,,4,32950,Air Canada
,,5,27564,Air Canada
,,6,59795,Air Canada
,,7,27564,Air Canada
,,8,27564,Air Canada
,,9,27564,Air Canada
,,10,27564,Air Canada
,,11,27564,Air Canada
,,12,27564,Air Canada
,,13,27564,Air Canada
,,14,27564,Air Canada
,,15,33593,Air Canada
,,16,33593,Air Canada
,,17,33593,Air Canada
,,18,33593,Air Canada
,,19,33593,Air Canada
,,20,33593,Air Canada
Greece (18),Thailand (1),1,No flights,No flights
(Athens International Airport),(Suvarnabhumi International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),Singapore (2),1,No flights,No flights
(Athens International Airport),(Changi Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),Malaysia (3),1,No flights,No flights
(Athens International Airport),(Kuala Lumpur International Airport ),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),Japan (4),1,No flights,No flights
(Athens International Airport),(Narita International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),South Korea  (5),1,No flights,No flights
(Athens International Airport),(Incheon International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),China  (6),1,No flights,No flights
(Athens International Airport),(Beijing Capital International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),Hong kong  (7),1,No flights,No flights
(Athens International Airport),(Hong kong International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),Australia (8),1,No flights,No flights
(Athens International Airport),(Sydney International Airport ),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),United States of America  (9),1,No flights,No flights
(Athens International Airport),(JFK International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),United Kingdom  (10),1,2098,Aegean Airlines
(Athens International Airport),(London Heathrow Airport),2,2098,Aegean Airlines
,,3,2453,Aegean Airlines
,,4,1851,Aegean Airlines
,,5,2550,Aegean Airlines
,,6,3350,Aegean Airlines
,,7,2591,Aegean Airlines
,,8,2468,Aegean Airlines
,,9,2427,Aegean Airlines
,,10,2468,Aegean Airlines
,,11,2468,Aegean Airlines
,,12,2468,Aegean Airlines
,,13,2820,Aegean Airlines
,,14,4936,Aegean Airlines
,,15,2879,Aegean Airlines
,,16,2879,Aegean Airlines
,,17,2879,Aegean Airlines
,,18,2879,Aegean Airlines
,,19,2879,Aegean Airlines
,,20,2820,Aegean Airlines
Greece (18),France (11),1,2412,Aegean Airlines
(Athens International Airport),(Charles de Gaulle Airport),2,2726,Aegean Airlines
,,3,2412,Aegean Airlines
,,4,2139,Aegean Airlines
,,5,2139,Aegean Airlines
,,6,2715,Aegean Airlines
,,7,2262,Aegean Airlines
,,8,3537,Aegean Airlines
,,9,2961,Aegean Airlines
,,10,4689,Aegean Airlines
,,11,3866,Aegean Airlines
,,12,2386,Aegean Airlines
,,13,2908,Aegean Airlines
,,14,2879,Aegean Airlines
,,15,2908,Aegean Airlines
,,16,2715,Aegean Airlines
,,17,3085,Aegean Airlines
,,18,3537,Aegean Airlines
,,19,3537,Aegean Airlines
,,20,3537,Aegean Airlines
Greece (18),Italy (12),1,1440,Vueling Airlines
(Athens International Airport),(Leonardo da Vinci Airport),2,1440,Vueling Airlines
,,3,1440,Vueling Airlines
,,4,2050,Vueling Airlines
,,5,1440,Vueling Airlines
,,6,1440,Vueling Airlines
,,7,1193,Vueling Airlines
,,8,1440,Vueling Airlines
,,9,2057,Vueling Airlines
,,10,1193,Vueling Airlines
,,11,1193,Vueling Airlines
,,12,1193,Vueling Airlines
,,13,1440,Vueling Airlines
,,14,1440,Vueling Airlines
,,15,1440,Vueling Airlines
,,16,2050,Vueling Airlines
,,17,1440,Vueling Airlines
,,18,1440,Vueling Airlines
,,19,1440,Vueling Airlines
,,20,1440,Vueling Airlines
Greece (18),Germany (13),1,2660,Aegean Airlines
(Athens International Airport),(Frankfurt Airport),2,2660,Aegean Airlines
,,3,4125,Aegean Airlines
,,4,1957,Aegean Airlines
,,5,3156,Aegean Airlines
,,6,4125,Aegean Airlines
,,7,2865,Aegean Airlines
,,8,2806,Aegean Airlines
,,9,2536,Aegean Airlines
,,10,3156,Aegean Airlines
,,11,3156,Aegean Airlines
,,12,3156,Aegean Airlines
,,13,3983,Aegean Airlines
,,14,3983,Aegean Airlines
,,15,4125,Aegean Airlines
,,16,3983,Aegean Airlines
,,17,3156,Aegean Airlines
,,18,3156,Aegean Airlines
,,19,3156,Aegean Airlines
,,20,3983,Aegean Airlines
Greece (18),Spain (14),1,2766,Aegean Airlines
(Athens International Airport),(Madrid-Barajas Airport),2,3032,Aegean Airlines
,,3,3032,Aegean Airlines
,,4,7084,Aegean Airlines
,,5,4655,Aegean Airlines
,,6,3652,Aegean Airlines
,,7,3285,Aegean Airlines
,,8,3885,Aegean Airlines
,,9,3032,Aegean Airlines
,,10,3032,Aegean Airlines
,,11,4355,Aegean Airlines
,,12,4565,Aegean Airlines
,,13,3402,Aegean Airlines
,,14,3402,Aegean Airlines
,,15,3402,Aegean Airlines
,,16,3885,Aegean Airlines
,,17,3402,Aegean Airlines
,,18,4355,Aegean Airlines
,,19,4355,Aegean Airlines
,,20,4355,Aegean Airlines
Greece (18),New Zealand (15),1,No flights,No flights
(Athens International Airport),(Auckland Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),Ireland (16),1,No flights,No flights
(Athens International Airport),(Dublin Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),Canada (17),1,No flights,No flights
(Athens International Airport),(Toronto Pearson International Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Greece (18),Turkey (19),1,2247,Aegean Airlines
(Athens International Airport),(Istanbul Ataturk Airport),2,2247,Aegean Airlines
,,3,2247,Aegean Airlines
,,4,2619,Aegean Airlines
,,5,2619,Aegean Airlines
,,6,2619,Aegean Airlines
,,7,2619,Aegean Airlines
,,8,2619,Aegean Airlines
,,9,2619,Aegean Airlines
,,10,2619,Aegean Airlines
,,11,2619,Aegean Airlines
,,12,2619,Aegean Airlines
,,13,2619,Aegean Airlines
,,14,2619,Aegean Airlines
,,15,2619,Aegean Airlines
,,16,2619,Aegean Airlines
,,17,2619,Aegean Airlines
,,18,2619,Aegean Airlines
,,19,2619,Aegean Airlines
,,20,3611,Aegean Airlines
Greece (18),Switzerland (20),1,2880,Swiss Airlines
(Athens International Airport),(Zurich Airport),2,2880,Swiss Airlines
,,3,3291,Swiss Airlines
,,4,2880,Swiss Airlines
,,5,4113,Swiss Airlines
,,6,2880,Swiss Airlines
,,7,2880,Swiss Airlines
,,8,2880,Swiss Airlines
,,9,2880,Swiss Airlines
,,10,2880,Swiss Airlines
,,11,2880,Swiss Airlines
,,12,2880,Swiss Airlines
,,13,2880,Swiss Airlines
,,14,2880,Swiss Airlines
,,15,2880,Swiss Airlines
,,16,2880,Swiss Airlines
,,17,2880,Swiss Airlines
,,18,3291,Swiss Airlines
,,19,2880,Swiss Airlines
,,20,2880,Swiss Airlines
Turkey (19),Thailand (1),1,21025,Turkish Airlines
(Istanbul Ataturk Airport),(Suvarnabhumi International Airport),2,21025,Turkish Airlines
